Province,Ma_TP,District,Ma_QH,Ward/Commune,Ma_PX
Bắc Giang,24,Sơn Động,220,An Lạc,7645.0
Bắc Giang,24,Sơn Động,220,Vĩnh An,7648.0
Bắc Giang,24,Sơn Động,220,Yên Định,7651.0
Bắc Giang,24,Sơn Động,220,Lệ Viễn,7654.0
Bắc Giang,24,Sơn Động,220,An Bá,7660.0
Bắc Giang,24,Sơn Động,220,Tuấn Đạo,7663.0
Bắc Giang,24,Sơn Động,220,Dương Hưu,7666.0
Bắc Giang,24,Sơn Động,220,Long Sơn,7672.0
Bắc Giang,24,Sơn Động,220,Thanh Luận,7678.0
Bắc Giang,24,Yên Dũng,221,Nham Biền,7681.0
Bắc Giang,24,Yên Dũng,221,Tân An,7682.0
Bắc Giang,24,Yên Dũng,221,Lão Hộ,7684.0
Bắc Giang,24,Yên Dũng,221,Hương Gián,7690.0
Bắc Giang,24,Yên Dũng,221,Quỳnh Sơn,7702.0
Bắc Giang,24,Yên Dũng,221,Nội Hoàng,7708.0
Bắc Giang,24,Yên Dũng,221,Tiền Phong,7711.0
Bắc Giang,24,Yên Dũng,221,Xuân Phú,7714.0
Bắc Giang,24,Yên Dũng,221,Tân Liễu,7717.0
Bắc Giang,24,Yên Dũng,221,Trí Yên,7720.0
Bắc Giang,24,Yên Dũng,221,Lãng Sơn,7723.0
Bắc Giang,24,Yên Dũng,221,Yên Lư,7726.0
Bắc Giang,24,Yên Dũng,221,Tiến Dũng,7729.0
Bắc Giang,24,Yên Dũng,221,Đức Giang,7735.0
Bắc Giang,24,Yên Dũng,221,Cảnh Thụy,7738.0
Bắc Giang,24,Yên Dũng,221,Tư Mại,7741.0
Bắc Giang,24,Yên Dũng,221,Đồng Việt,7747.0
Bắc Giang,24,Yên Dũng,221,Đồng Phúc,7750.0
Bắc Giang,24,Việt Yên,222,Thượng Lan,7759.0
Bắc Giang,24,Việt Yên,222,Việt Tiến,7762.0
Bắc Giang,24,Việt Yên,222,Nghĩa Trung,7765.0
Bắc Giang,24,Việt Yên,222,Minh Đức,7768.0
Bắc Giang,24,Việt Yên,222,Hương Mai,7771.0
Bắc Giang,24,Việt Yên,222,Tự Lạn,7774.0
Bắc Giang,24,Việt Yên,222,Bích Động,7777.0
Bắc Giang,24,Việt Yên,222,Trung Sơn,7780.0
Bắc Giang,24,Việt Yên,222,Hồng Thái,7783.0
Bắc Giang,24,Việt Yên,222,Tiên Sơn,7786.0
Bắc Giang,24,Việt Yên,222,Tăng Tiến,7789.0
Bắc Giang,24,Việt Yên,222,Quảng Minh,7792.0
Bắc Giang,24,Việt Yên,222,Nếnh,7795.0
Bắc Giang,24,Việt Yên,222,Ninh Sơn,7798.0
Bắc Giang,24,Việt Yên,222,Vân Trung,7801.0
Bắc Giang,24,Việt Yên,222,Vân Hà,7804.0
Bắc Giang,24,Việt Yên,222,Quang Châu,7807.0
Bắc Giang,24,Hiệp Hòa,223,Đồng Tân,7813.0
Bắc Giang,24,Hiệp Hòa,223,Thanh Vân,7816.0
Bắc Giang,24,Hiệp Hòa,223,Hoàng Lương,7819.0
Bắc Giang,24,Hiệp Hòa,223,Hoàng Vân,7822.0
Bắc Giang,24,Hiệp Hòa,223,Hoàng Thanh,7825.0
Bắc Giang,24,Hiệp Hòa,223,Hoàng An,7828.0
Bắc Giang,24,Hiệp Hòa,223,Ngọc Sơn,7831.0
Bắc Giang,24,Hiệp Hòa,223,Thái Sơn,7834.0
Bắc Giang,24,Hiệp Hòa,223,Hòa Sơn,7837.0
Bắc Giang,24,Hiệp Hòa,223,Thắng,7840.0
Bắc Giang,24,Hiệp Hòa,223,Quang Minh,7843.0
Bắc Giang,24,Hiệp Hòa,223,Lương Phong,7846.0
Bắc Giang,24,Hiệp Hòa,223,Hùng Sơn,7849.0
Bắc Giang,24,Hiệp Hòa,223,Đại Thành,7852.0
Bắc Giang,24,Hiệp Hòa,223,Thường Thắng,7855.0
Bắc Giang,24,Hiệp Hòa,223,Hợp Thịnh,7858.0
Bắc Giang,24,Hiệp Hòa,223,Danh Thắng,7861.0
Bắc Giang,24,Hiệp Hòa,223,Mai Trung,7864.0
Bắc Giang,24,Hiệp Hòa,223,Đoan Bái,7867.0
Bắc Giang,24,Hiệp Hòa,223,Bắc Lý,7870.0
Bắc Giang,24,Hiệp Hòa,223,Xuân Cẩm,7873.0
Bắc Giang,24,Hiệp Hòa,223,Hương Lâm,7876.0
Bắc Giang,24,Hiệp Hòa,223,Đông Lỗ,7879.0
Bắc Giang,24,Hiệp Hòa,223,Châu Minh,7882.0
Bắc Giang,24,Hiệp Hòa,223,Mai Đình,7885.0
Phú Thọ,25,Việt Trì,227,Dữu Lâu,7888.0
Phú Thọ,25,Việt Trì,227,Vân Cơ,7891.0
Phú Thọ,25,Việt Trì,227,Nông Trang,7894.0
Phú Thọ,25,Việt Trì,227,Tân Dân,7897.0
Phú Thọ,25,Việt Trì,227,Gia Cẩm,7900.0
Phú Thọ,25,Việt Trì,227,Tiên Cát,7903.0
Phú Thọ,25,Việt Trì,227,Thọ Sơn,7906.0
Phú Thọ,25,Việt Trì,227,Thanh Miếu,7909.0
Phú Thọ,25,Việt Trì,227,Bạch Hạc,7912.0
Phú Thọ,25,Việt Trì,227,Bến Gót,7915.0
Phú Thọ,25,Việt Trì,227,Vân Phú,7918.0
Phú Thọ,25,Việt Trì,227,Phượng Lâu,7921.0
Phú Thọ,25,Việt Trì,227,Thụy Vân,7924.0
Phú Thọ,25,Việt Trì,227,Minh Phương,7927.0
Phú Thọ,25,Việt Trì,227,Trưng Vương,7930.0
Phú Thọ,25,Việt Trì,227,Minh Nông,7933.0
Phú Thọ,25,Việt Trì,227,Sông Lô,7936.0
Phú Thọ,25,Việt Trì,227,Kim Đức,8281.0
Phú Thọ,25,Việt Trì,227,Hùng Lô,8287.0
Phú Thọ,25,Việt Trì,227,Hy Cương,8503.0
Phú Thọ,25,Việt Trì,227,Chu Hóa,8506.0
Phú Thọ,25,Việt Trì,227,Thanh Đình,8515.0
Phú Thọ,25,Phú Thọ,228,Hùng Vương,7942.0
Phú Thọ,25,Phú Thọ,228,Phong Châu,7945.0
Phú Thọ,25,Phú Thọ,228,Âu Cơ,7948.0
Phú Thọ,25,Phú Thọ,228,Hà Lộc,7951.0
Phú Thọ,25,Phú Thọ,228,Phú Hộ,7954.0
Phú Thọ,25,Phú Thọ,228,Văn Lung,7957.0
Phú Thọ,25,Phú Thọ,228,Thanh Minh,7960.0
Phú Thọ,25,Phú Thọ,228,Hà Thạch,7963.0
Phú Thọ,25,Phú Thọ,228,Thanh Vinh,7966.0
Phú Thọ,25,Đoan Hùng,230,Đoan Hùng,7969.0
Phú Thọ,25,Đoan Hùng,230,Hùng Xuyên,7975.0
Phú Thọ,25,Đoan Hùng,230,Bằng Luân,7981.0
Phú Thọ,25,Đoan Hùng,230,Vân Du,7984.0
Phú Thọ,25,Đoan Hùng,230,Phú Lâm,7987.0
Phú Thọ,25,Đoan Hùng,230,Minh Lương,7993.0
Phú Thọ,25,Đoan Hùng,230,Bằng Doãn,7996.0
Phú Thọ,25,Đoan Hùng,230,Chí Đám,7999.0
Phú Thọ,25,Đoan Hùng,230,Phúc Lai,8005.0
Phú Thọ,25,Đoan Hùng,230,Ngọc Quan,8008.0
Phú Thọ,25,Đoan Hùng,230,Hợp Nhất,8014.0
Phú Thọ,25,Đoan Hùng,230,Sóc Đăng,8017.0
Phú Thọ,25,Đoan Hùng,230,Tây Cốc,8023.0
Phú Thọ,25,Đoan Hùng,230,Yên Kiện,8026.0
Phú Thọ,25,Đoan Hùng,230,Hùng Long,8029.0
Phú Thọ,25,Đoan Hùng,230,Vụ Quang,8032.0
Phú Thọ,25,Đoan Hùng,230,Vân Đồn,8035.0
Phú Thọ,25,Đoan Hùng,230,Tiêu Sơn,8038.0
Phú Thọ,25,Đoan Hùng,230,Minh Tiến,8041.0
Phú Thọ,25,Đoan Hùng,230,Minh Phú,8044.0
Phú Thọ,25,Đoan Hùng,230,Chân Mộng,8047.0
Phú Thọ,25,Đoan Hùng,230,Ca Đình,8050.0
Phú Thọ,25,Hạ Hoà,231,Hạ Hoà,8053.0
Phú Thọ,25,Hạ Hoà,231,Đại Phạm,8056.0
Phú Thọ,25,Hạ Hoà,231,Đan Thượng,8062.0
Phú Thọ,25,Hạ Hoà,231,Hà Lương,8065.0
Phú Thọ,25,Hạ Hoà,231,Tứ Hiệp,8071.0
Phú Thọ,25,Hạ Hoà,231,Hiền Lương,8080.0
Phú Thọ,25,Hạ Hoà,231,Phương Viên,8089.0
Phú Thọ,25,Hạ Hoà,231,Gia Điền,8092.0
Phú Thọ,25,Hạ Hoà,231,Ấm Hạ,8095.0
Phú Thọ,25,Hạ Hoà,231,Hương Xạ,8104.0
Phú Thọ,25,Hạ Hoà,231,Xuân Áng,8110.0
Phú Thọ,25,Hạ Hoà,231,Yên Kỳ,8113.0
Phú Thọ,25,Hạ Hoà,231,Minh Hạc,8119.0
Phú Thọ,25,Hạ Hoà,231,Lang Sơn,8122.0
Phú Thọ,25,Hạ Hoà,231,Bằng Giã,8125.0
Phú Thọ,25,Hạ Hoà,231,Yên Luật,8128.0
Phú Thọ,25,Hạ Hoà,231,Vô Tranh,8131.0
Phú Thọ,25,Hạ Hoà,231,Văn Lang,8134.0
Phú Thọ,25,Hạ Hoà,231,Minh Côi,8140.0
Phú Thọ,25,Hạ Hoà,231,Vĩnh Chân,8143.0
Phú Thọ,25,Thanh Ba,232,Thanh Ba,8152.0
Phú Thọ,25,Thanh Ba,232,Vân Lĩnh,8156.0
Phú Thọ,25,Thanh Ba,232,Đông Lĩnh,8158.0
Phú Thọ,25,Thanh Ba,232,Đại An,8161.0
Phú Thọ,25,Thanh Ba,232,Hanh Cù,8164.0
Phú Thọ,25,Thanh Ba,232,Đồng Xuân,8170.0
Phú Thọ,25,Thanh Ba,232,Quảng Yên,8173.0
Phú Thọ,25,Thanh Ba,232,Ninh Dân,8179.0
Phú Thọ,25,Thanh Ba,232,Võ Lao,8194.0
Phú Thọ,25,Thanh Ba,232,Khải Xuân,8197.0
Phú Thọ,25,Thanh Ba,232,Mạn Lạn,8200.0
Phú Thọ,25,Thanh Ba,232,Hoàng Cương,8203.0
Phú Thọ,25,Thanh Ba,232,Chí Tiên,8206.0
Phú Thọ,25,Thanh Ba,232,Đông Thành,8209.0
Phú Thọ,25,Thanh Ba,232,Sơn Cương,8215.0
Phú Thọ,25,Thanh Ba,232,Thanh Hà,8218.0
Phú Thọ,25,Thanh Ba,232,Đỗ Sơn,8221.0
Phú Thọ,25,Thanh Ba,232,Đỗ Xuyên,8224.0
Phú Thọ,25,Thanh Ba,232,Lương Lỗ,8227.0
Phú Thọ,25,Phù Ninh,233,Phong Châu,8230.0
Phú Thọ,25,Phù Ninh,233,Phú Mỹ,8233.0
Phú Thọ,25,Phù Ninh,233,Lệ Mỹ,8234.0
Phú Thọ,25,Phù Ninh,233,Liên Hoa,8236.0
Phú Thọ,25,Phù Ninh,233,Trạm Thản,8239.0
Phú Thọ,25,Phù Ninh,233,Trị Quận,8242.0
Phú Thọ,25,Phù Ninh,233,Trung Giáp,8245.0
Phú Thọ,25,Phù Ninh,233,Tiên Phú,8248.0
Phú Thọ,25,Phù Ninh,233,Hạ Giáp,8251.0
Phú Thọ,25,Phù Ninh,233,Bảo Thanh,8254.0
Phú Thọ,25,Phù Ninh,233,Phú Lộc,8257.0
Phú Thọ,25,Phù Ninh,233,Gia Thanh,8260.0
Phú Thọ,25,Phù Ninh,233,Tiên Du,8263.0
Phú Thọ,25,Phù Ninh,233,Phú Nham,8266.0
Phú Thọ,25,Phù Ninh,233,An Đạo,8272.0
Phú Thọ,25,Phù Ninh,233,Bình Phú,8275.0
Phú Thọ,25,Phù Ninh,233,Phù Ninh,8278.0
Phú Thọ,25,Yên Lập,234,Yên Lập,8290.0
Phú Thọ,25,Yên Lập,234,Mỹ Lung,8293.0
Phú Thọ,25,Yên Lập,234,Mỹ Lương,8296.0
Phú Thọ,25,Yên Lập,234,Lương Sơn,8299.0
Phú Thọ,25,Yên Lập,234,Xuân An,8302.0
Phú Thọ,25,Yên Lập,234,Xuân Viên,8305.0
Phú Thọ,25,Yên Lập,234,Xuân Thủy,8308.0
Phú Thọ,25,Yên Lập,234,Trung Sơn,8311.0
Phú Thọ,25,Yên Lập,234,Hưng Long,8314.0
Phú Thọ,25,Yên Lập,234,Nga Hoàng,8317.0
Phú Thọ,25,Yên Lập,234,Đồng Lạc,8320.0
Phú Thọ,25,Yên Lập,234,Thượng Long,8323.0
Phú Thọ,25,Yên Lập,234,Đồng Thịnh,8326.0
Phú Thọ,25,Yên Lập,234,Phúc Khánh,8329.0
Phú Thọ,25,Yên Lập,234,Minh Hòa,8332.0
Phú Thọ,25,Yên Lập,234,Ngọc Lập,8335.0
Phú Thọ,25,Yên Lập,234,Ngọc Đồng,8338.0
Phú Thọ,25,Cẩm Khê,235,Cẩm Khê,8341.0
Phú Thọ,25,Cẩm Khê,235,Tiên Lương,8344.0
Phú Thọ,25,Cẩm Khê,235,Tuy Lộc,8347.0
Phú Thọ,25,Cẩm Khê,235,Ngô Xá,8350.0
Phú Thọ,25,Cẩm Khê,235,Minh Tân,8353.0
Phú Thọ,25,Cẩm Khê,235,Phượng Vĩ,8356.0
Phú Thọ,25,Cẩm Khê,235,Thụy Liễu,8362.0
Phú Thọ,25,Cẩm Khê,235,Tùng Khê,8374.0
Phú Thọ,25,Cẩm Khê,235,Tam Sơn,8377.0
Phú Thọ,25,Cẩm Khê,235,Văn Bán,8380.0
Phú Thọ,25,Cẩm Khê,235,Cấp Dẫn,8383.0
Phú Thọ,25,Cẩm Khê,235,Xương Thịnh,8389.0
Phú Thọ,25,Cẩm Khê,235,Phú Khê,8392.0
Phú Thọ,25,Cẩm Khê,235,Sơn Tình,8395.0
Phú Thọ,25,Cẩm Khê,235,Yên Tập,8398.0
Phú Thọ,25,Cẩm Khê,235,Hương Lung,8401.0
Phú Thọ,25,Cẩm Khê,235,Tạ Xá,8404.0
Phú Thọ,25,Cẩm Khê,235,Phú Lạc,8407.0
Phú Thọ,25,Cẩm Khê,235,Chương Xá,8413.0
Phú Thọ,25,Cẩm Khê,235,Hùng Việt,8416.0
Phú Thọ,25,Cẩm Khê,235,Văn Khúc,8419.0
Phú Thọ,25,Cẩm Khê,235,Yên Dưỡng,8422.0
Phú Thọ,25,Cẩm Khê,235,Điêu Lương,8428.0
Phú Thọ,25,Cẩm Khê,235,Đồng Lương,8431.0
Phú Thọ,25,Tam Nông,236,Hưng Hoá,8434.0
Phú Thọ,25,Tam Nông,236,Hiền Quan,8440.0
Phú Thọ,25,Tam Nông,236,Bắc Sơn,8443.0
Phú Thọ,25,Tam Nông,236,Thanh Uyên,8446.0
Phú Thọ,25,Tam Nông,236,Lam Sơn,8461.0
Phú Thọ,25,Tam Nông,236,Vạn Xuân,8467.0
Phú Thọ,25,Tam Nông,236,Quang Húc,8470.0
Phú Thọ,25,Tam Nông,236,Hương Nộn,8473.0
Phú Thọ,25,Tam Nông,236,Tề Lễ,8476.0
Phú Thọ,25,Tam Nông,236,Thọ Văn,8479.0
Phú Thọ,25,Tam Nông,236,Dị Nậu,8482.0
Phú Thọ,25,Tam Nông,236,Dân Quyền,8491.0
Phú Thọ,25,Lâm Thao,237,Lâm Thao,8494.0
Phú Thọ,25,Lâm Thao,237,Tiên Kiên,8497.0
Phú Thọ,25,Lâm Thao,237,Hùng Sơn,8498.0
Phú Thọ,25,Lâm Thao,237,Xuân Lũng,8500.0
Phú Thọ,25,Lâm Thao,237,Xuân Huy,8509.0
Phú Thọ,25,Lâm Thao,237,Thạch Sơn,8512.0
Phú Thọ,25,Lâm Thao,237,Sơn Vi,8518.0
Phú Thọ,25,Lâm Thao,237,Phùng Nguyên,8521.0
Phú Thọ,25,Lâm Thao,237,Cao Xá,8527.0
Phú Thọ,25,Lâm Thao,237,Vĩnh Lại,8533.0
Phú Thọ,25,Lâm Thao,237,Tứ Xã,8536.0
Phú Thọ,25,Lâm Thao,237,Bản Nguyên,8539.0
Phú Thọ,25,Thanh Sơn,238,Thanh Sơn,8542.0
Phú Thọ,25,Thanh Sơn,238,Sơn Hùng,8563.0
Phú Thọ,25,Thanh Sơn,238,Địch Quả,8572.0
Phú Thọ,25,Thanh Sơn,238,Giáp Lai,8575.0
Phú Thọ,25,Thanh Sơn,238,Thục Luyện,8581.0
Phú Thọ,25,Thanh Sơn,238,Võ Miếu,8584.0
Phú Thọ,25,Thanh Sơn,238,Thạch Khoán,8587.0
Phú Thọ,25,Thanh Sơn,238,Cự Thắng,8602.0
Phú Thọ,25,Thanh Sơn,238,Tất Thắng,8605.0
Phú Thọ,25,Thanh Sơn,238,Văn Miếu,8611.0
Phú Thọ,25,Thanh Sơn,238,Cự Đồng,8614.0
Phú Thọ,25,Thanh Sơn,238,Thắng Sơn,8623.0
Phú Thọ,25,Thanh Sơn,238,Tân Minh,8629.0
Phú Thọ,25,Thanh Sơn,238,Hương Cần,8632.0
Phú Thọ,25,Thanh Sơn,238,Khả Cửu,8635.0
Phú Thọ,25,Thanh Sơn,238,Đông Cửu,8638.0
Phú Thọ,25,Thanh Sơn,238,Tân Lập,8641.0
Phú Thọ,25,Thanh Sơn,238,Yên Lãng,8644.0
Phú Thọ,25,Thanh Sơn,238,Yên Lương,8647.0
Phú Thọ,25,Thanh Sơn,238,Thượng Cửu,8650.0
Phú Thọ,25,Thanh Sơn,238,Lương Nha,8653.0
Phú Thọ,25,Thanh Sơn,238,Yên Sơn,8656.0
Phú Thọ,25,Thanh Sơn,238,Tinh Nhuệ,8659.0
Phú Thọ,25,Thanh Thuỷ,239,Đào Xá,8662.0
Phú Thọ,25,Thanh Thuỷ,239,Thạch Đồng,8665.0
Phú Thọ,25,Thanh Thuỷ,239,Xuân Lộc,8668.0
Phú Thọ,25,Thanh Thuỷ,239,Tân Phương,8671.0
Phú Thọ,25,Thanh Thuỷ,239,Thanh Thủy,8674.0
Phú Thọ,25,Thanh Thuỷ,239,Sơn Thủy,8677.0
Phú Thọ,25,Thanh Thuỷ,239,Bảo Yên,8680.0
Phú Thọ,25,Thanh Thuỷ,239,Đoan Hạ,8683.0
Phú Thọ,25,Thanh Thuỷ,239,Đồng Trung,8686.0
Phú Thọ,25,Thanh Thuỷ,239,Hoàng Xá,8689.0
Phú Thọ,25,Thanh Thuỷ,239,Tu Vũ,8701.0
Phú Thọ,25,Tân Sơn,240,Thu Cúc,8545.0
Phú Thọ,25,Tân Sơn,240,Thạch Kiệt,8548.0
Phú Thọ,25,Tân Sơn,240,Thu Ngạc,8551.0
Phú Thọ,25,Tân Sơn,240,Kiệt Sơn,8554.0
Phú Thọ,25,Tân Sơn,240,Đồng Sơn,8557.0
Phú Thọ,25,Tân Sơn,240,Lai Đồng,8560.0
Phú Thọ,25,Tân Sơn,240,Tân Phú,8566.0
Phú Thọ,25,Tân Sơn,240,Mỹ Thuận,8569.0
Phú Thọ,25,Tân Sơn,240,Tân Sơn,8578.0
Phú Thọ,25,Tân Sơn,240,Xuân Đài,8590.0
Phú Thọ,25,Tân Sơn,240,Minh Đài,8593.0
Phú Thọ,25,Tân Sơn,240,Văn Luông,8596.0
Phú Thọ,25,Tân Sơn,240,Xuân Sơn,8599.0
Phú Thọ,25,Tân Sơn,240,Long Cốc,8608.0
Phú Thọ,25,Tân Sơn,240,Kim Thượng,8617.0
Phú Thọ,25,Tân Sơn,240,Tam Thanh,8620.0
Phú Thọ,25,Tân Sơn,240,Vinh Tiền,8626.0
Vĩnh Phúc,26,Vĩnh Yên,243,Tích Sơn,8707.0
Vĩnh Phúc,26,Vĩnh Yên,243,Liên Bảo,8710.0
Vĩnh Phúc,26,Vĩnh Yên,243,Hội Hợp,8713.0
Vĩnh Phúc,26,Vĩnh Yên,243,Đống Đa,8716.0
Vĩnh Phúc,26,Vĩnh Yên,243,Ngô Quyền,8719.0
Vĩnh Phúc,26,Vĩnh Yên,243,Đồng Tâm,8722.0
Vĩnh Phúc,26,Vĩnh Yên,243,Định Trung,8725.0
Vĩnh Phúc,26,Vĩnh Yên,243,Khai Quang,8728.0
Vĩnh Phúc,26,Vĩnh Yên,243,Thanh Trù,8731.0
Vĩnh Phúc,26,Phúc Yên,244,Trưng Trắc,8734.0
Vĩnh Phúc,26,Phúc Yên,244,Hùng Vương,8737.0
Vĩnh Phúc,26,Phúc Yên,244,Trưng Nhị,8740.0
Vĩnh Phúc,26,Phúc Yên,244,Phúc Thắng,8743.0
Vĩnh Phúc,26,Phúc Yên,244,Xuân Hoà,8746.0
Vĩnh Phúc,26,Phúc Yên,244,Đồng Xuân,8747.0
Vĩnh Phúc,26,Phúc Yên,244,Ngọc Thanh,8749.0
Vĩnh Phúc,26,Phúc Yên,244,Cao Minh,8752.0
Vĩnh Phúc,26,Phúc Yên,244,Nam Viêm,8755.0
Vĩnh Phúc,26,Phúc Yên,244,Tiền Châu,8758.0
Vĩnh Phúc,26,Lập Thạch,246,Lập Thạch,8761.0
Vĩnh Phúc,26,Lập Thạch,246,Quang Sơn,8764.0
Vĩnh Phúc,26,Lập Thạch,246,Ngọc Mỹ,8767.0
Vĩnh Phúc,26,Lập Thạch,246,Hợp Lý,8770.0
Vĩnh Phúc,26,Lập Thạch,246,Bắc Bình,8785.0
Vĩnh Phúc,26,Lập Thạch,246,Thái Hòa,8788.0
Vĩnh Phúc,26,Lập Thạch,246,Hoa Sơn,8789.0
Vĩnh Phúc,26,Lập Thạch,246,Liễn Sơn,8791.0
Vĩnh Phúc,26,Lập Thạch,246,Xuân Hòa,8794.0
Vĩnh Phúc,26,Lập Thạch,246,Vân Trục,8797.0
Vĩnh Phúc,26,Lập Thạch,246,Liên Hòa,8812.0
Vĩnh Phúc,26,Lập Thạch,246,Tử Du,8815.0
Vĩnh Phúc,26,Lập Thạch,246,Bàn Giản,8833.0
Vĩnh Phúc,26,Lập Thạch,246,Xuân Lôi,8836.0
Vĩnh Phúc,26,Lập Thạch,246,Đồng Ích,8839.0
Vĩnh Phúc,26,Lập Thạch,246,Tiên Lữ,8842.0
Vĩnh Phúc,26,Lập Thạch,246,Văn Quán,8845.0
Vĩnh Phúc,26,Lập Thạch,246,Đình Chu,8857.0
Vĩnh Phúc,26,Lập Thạch,246,Triệu Đề,8863.0
Vĩnh Phúc,26,Lập Thạch,246,Sơn Đông,8866.0
Vĩnh Phúc,26,Tam Dương,247,Hợp Hòa,8869.0
Vĩnh Phúc,26,Tam Dương,247,Hoàng Hoa,8872.0
Vĩnh Phúc,26,Tam Dương,247,Đồng Tĩnh,8875.0
Vĩnh Phúc,26,Tam Dương,247,Kim Long,8878.0
Vĩnh Phúc,26,Tam Dương,247,Hướng Đạo,8881.0
Vĩnh Phúc,26,Tam Dương,247,Đạo Tú,8884.0
Vĩnh Phúc,26,Tam Dương,247,An Hòa,8887.0
Vĩnh Phúc,26,Tam Dương,247,Thanh Vân,8890.0
Vĩnh Phúc,26,Tam Dương,247,Duy Phiên,8893.0
Vĩnh Phúc,26,Tam Dương,247,Hoàng Đan,8896.0
Vĩnh Phúc,26,Tam Dương,247,Hoàng Lâu,8899.0
Vĩnh Phúc,26,Tam Dương,247,Vân Hội,8902.0
Vĩnh Phúc,26,Tam Dương,247,Hợp Thịnh,8905.0
Vĩnh Phúc,26,Tam Đảo,248,Tam Đảo,8908.0
Vĩnh Phúc,26,Tam Đảo,248,Hợp Châu,8911.0
Vĩnh Phúc,26,Tam Đảo,248,Đạo Trù,8914.0
Vĩnh Phúc,26,Tam Đảo,248,Yên Dương,8917.0
Vĩnh Phúc,26,Tam Đảo,248,Bồ Lý,8920.0
Vĩnh Phúc,26,Tam Đảo,248,Đại Đình,8923.0
Vĩnh Phúc,26,Tam Đảo,248,Tam Quan,8926.0
Vĩnh Phúc,26,Tam Đảo,248,Hồ Sơn,8929.0
Vĩnh Phúc,26,Tam Đảo,248,Minh Quang,8932.0
Vĩnh Phúc,26,Bình Xuyên,249,Hương Canh,8935.0
Vĩnh Phúc,26,Bình Xuyên,249,Gia Khánh,8936.0
Vĩnh Phúc,26,Bình Xuyên,249,Trung Mỹ,8938.0
Vĩnh Phúc,26,Bình Xuyên,249,Bá Hiến,8944.0
Vĩnh Phúc,26,Bình Xuyên,249,Thiện Kế,8947.0
Vĩnh Phúc,26,Bình Xuyên,249,Hương Sơn,8950.0
Vĩnh Phúc,26,Bình Xuyên,249,Tam Hợp,8953.0
Vĩnh Phúc,26,Bình Xuyên,249,Quất Lưu,8956.0
Vĩnh Phúc,26,Bình Xuyên,249,Sơn Lôi,8959.0
Vĩnh Phúc,26,Bình Xuyên,249,Đạo Đức,8962.0
Vĩnh Phúc,26,Bình Xuyên,249,Tân Phong,8965.0
Vĩnh Phúc,26,Bình Xuyên,249,Thanh Lãng,8968.0
Vĩnh Phúc,26,Bình Xuyên,249,Phú Xuân,8971.0
Vĩnh Phúc,26,Yên Lạc,251,Yên Lạc,9025.0
Vĩnh Phúc,26,Yên Lạc,251,Đồng Cương,9028.0
Vĩnh Phúc,26,Yên Lạc,251,Đồng Văn,9031.0
Vĩnh Phúc,26,Yên Lạc,251,Bình Định,9034.0
Vĩnh Phúc,26,Yên Lạc,251,Trung Nguyên,9037.0
Vĩnh Phúc,26,Yên Lạc,251,Tề Lỗ,9040.0
Vĩnh Phúc,26,Yên Lạc,251,Tam Hồng,9043.0
Vĩnh Phúc,26,Yên Lạc,251,Yên Đồng,9046.0
Vĩnh Phúc,26,Yên Lạc,251,Văn Tiến,9049.0
Vĩnh Phúc,26,Yên Lạc,251,Nguyệt Đức,9052.0
Vĩnh Phúc,26,Yên Lạc,251,Yên Phương,9055.0
Vĩnh Phúc,26,Yên Lạc,251,Hồng Phương,9058.0
Vĩnh Phúc,26,Yên Lạc,251,Trung Kiên,9061.0
Vĩnh Phúc,26,Yên Lạc,251,Liên Châu,9064.0
Vĩnh Phúc,26,Yên Lạc,251,Đại Tự,9067.0
Vĩnh Phúc,26,Yên Lạc,251,Hồng Châu,9070.0
Vĩnh Phúc,26,Yên Lạc,251,Trung Hà,9073.0
Vĩnh Phúc,26,Vĩnh Tường,252,Vĩnh Tường,9076.0
Vĩnh Phúc,26,Vĩnh Tường,252,Kim Xá,9079.0
Vĩnh Phúc,26,Vĩnh Tường,252,Yên Bình,9082.0
Vĩnh Phúc,26,Vĩnh Tường,252,Chấn Hưng,9085.0
Vĩnh Phúc,26,Vĩnh Tường,252,Nghĩa Hưng,9088.0
Vĩnh Phúc,26,Vĩnh Tường,252,Yên Lập,9091.0
Vĩnh Phúc,26,Vĩnh Tường,252,Việt Xuân,9094.0
Vĩnh Phúc,26,Vĩnh Tường,252,Bồ Sao,9097.0
Vĩnh Phúc,26,Vĩnh Tường,252,Đại Đồng,9100.0
Vĩnh Phúc,26,Vĩnh Tường,252,Tân Tiến,9103.0
Vĩnh Phúc,26,Vĩnh Tường,252,Lũng Hoà,9106.0
Vĩnh Phúc,26,Vĩnh Tường,252,Cao Đại,9109.0
Vĩnh Phúc,26,Vĩnh Tường,252,Thị Trấn Thổ Tang,9112.0
Vĩnh Phúc,26,Vĩnh Tường,252,Vĩnh Sơn,9115.0
Vĩnh Phúc,26,Vĩnh Tường,252,Bình Dương,9118.0
Vĩnh Phúc,26,Vĩnh Tường,252,Tân Phú,9124.0
Vĩnh Phúc,26,Vĩnh Tường,252,Thượng Trưng,9127.0
Vĩnh Phúc,26,Vĩnh Tường,252,Vũ Di,9130.0
Vĩnh Phúc,26,Vĩnh Tường,252,Lý Nhân,9133.0
Vĩnh Phúc,26,Vĩnh Tường,252,Tuân Chính,9136.0
Vĩnh Phúc,26,Vĩnh Tường,252,Vân Xuân,9139.0
