Area,Frontage,Access Road,Floors,Bedrooms,Bathrooms,Price,Ma_TP,Ma_QH,Ma_PX
35.0,5.0,5.0,1.0,3.0,2.0,1.9,79.0,777.0,27457.0
73.0,5.0,8.0,2.0,3.0,1.0,3.25,74.0,725.0,25990.0
108.0,4.5,6.0,2.0,4.0,2.0,3.2,75.0,740.0,26383.0
32.0,3.0,3.0,5.0,3.0,4.0,3.2,1.0,20.0,649.0
63.0,4.5,6.0,3.0,4.0,3.0,5.0,1.0,19.0,628.0
108.8,4.5,6.0,3.0,4.0,4.0,4.2,75.0,742.0,26488.0
60.0,4.5,6.0,4.0,6.0,6.0,7.8,79.0,765.0,26920.0
55.0,4.0,6.0,5.0,4.0,4.0,7.5,1.0,4.0,133.0
251.0,10.0,8.0,3.0,4.0,2.0,9.9,75.0,731.0,26008.0
26.0,4.0,20.0,5.0,3.0,3.0,9.0,79.0,767.0,27025.0
100.0,4.5,6.0,3.0,3.0,3.0,5.9,48.0,495.0,20314.0
100.0,5.0,10.5,3.0,3.0,3.0,7.5,48.0,495.0,20314.0
100.0,5.0,7.5,3.0,3.0,3.0,6.2,48.0,495.0,20314.0
32.0,5.0,3.0,5.0,4.0,4.0,5.2,1.0,8.0,304.0
35.0,4.0,3.0,5.0,3.0,3.0,5.2,1.0,8.0,328.0
46.0,4.5,6.0,5.0,3.0,3.0,8.1,1.0,5.0,166.0
61.0,4.5,6.0,4.0,5.0,6.0,8.7,79.0,764.0,26876.0
145.0,5.0,3.0,1.0,2.0,1.0,1.35,80.0,802.0,27949.0
150.4,4.5,6.0,3.0,3.0,3.0,4.2,74.0,725.0,25987.0
39.0,4.5,6.0,5.0,3.0,3.0,5.8,1.0,7.0,268.0
160.0,8.0,6.0,2.0,4.0,2.0,6.3,75.0,731.0,26008.0
150.0,6.0,5.0,2.0,3.0,3.0,6.2,75.0,731.0,26014.0
60.0,5.8,4.0,3.0,3.0,4.0,2.2,31.0,312.0,11617.0
57.0,4.5,6.0,3.0,3.0,3.0,5.15,1.0,20.0,685.0
58.0,4.0,10.0,5.0,4.0,5.0,7.49,79.0,764.0,26881.0
43.0,4.3,3.0,5.0,3.0,4.0,4.1,1.0,274.0,9853.0
100.0,5.0,12.0,2.0,3.0,2.0,6.9,79.0,769.0,26845.0
50.0,4.5,2.5,5.0,6.0,4.0,5.5,1.0,8.0,310.0
62.0,4.5,6.0,1.0,3.0,3.0,2.75,79.0,769.0,26794.0
50.0,4.5,6.0,1.0,3.0,3.0,4.3,79.0,769.0,26827.0
60.0,4.5,6.0,3.0,3.0,3.0,5.5,79.0,769.0,26803.0
52.0,6.0,6.0,4.0,4.0,4.0,6.7,79.0,764.0,26878.0
54.0,4.5,6.0,2.0,3.0,3.0,5.3,79.0,769.0,26809.0
60.0,4.5,6.0,4.0,3.0,3.0,7.45,79.0,769.0,26809.0
60.0,4.5,6.0,2.0,3.0,3.0,4.3,79.0,769.0,26809.0
96.3,5.7,6.0,2.0,2.0,2.0,5.3,79.0,769.0,26812.0
32.0,8.0,6.0,3.0,3.0,3.0,3.75,79.0,765.0,26917.0
105.0,7.5,6.0,3.0,3.0,3.0,9.0,79.0,769.0,26809.0
86.0,4.9,3.0,3.0,3.0,2.0,2.68,22.0,193.0,6649.0
123.0,5.0,6.0,3.0,3.0,3.0,9.8,79.0,777.0,27457.0
83.0,4.2,5.0,5.0,7.0,7.0,8.5,79.0,769.0,26815.0
48.0,4.5,3.0,4.0,3.0,3.0,4.55,1.0,274.0,9877.0
109.0,4.5,5.5,3.0,4.0,4.0,3.6,48.0,495.0,20306.0
50.0,4.5,6.0,6.0,3.0,5.0,9.45,1.0,6.0,190.0
46.0,4.5,6.0,3.0,3.0,3.0,2.8,1.0,17.0,520.0
72.0,4.0,7.0,3.0,4.0,5.0,5.95,79.0,777.0,27445.0
45.0,4.5,6.0,3.0,3.0,2.0,6.25,79.0,765.0,26908.0
100.1,5.0,35.0,3.0,3.0,3.0,7.9,48.0,495.0,20314.0
75.0,5.0,5.0,3.0,4.0,4.0,4.0,48.0,492.0,20251.0
43.0,4.5,6.0,4.0,4.0,5.0,7.0,22.0,193.0,6691.0
90.0,4.5,6.0,3.0,5.0,5.0,5.8,79.0,769.0,26800.0
85.5,4.5,7.5,3.0,3.0,4.0,6.35,48.0,490.0,20200.0
100.0,5.0,10.5,4.0,4.0,5.0,9.0,48.0,491.0,20225.0
50.0,4.7,6.0,2.0,2.0,2.0,5.5,79.0,769.0,26821.0
60.0,5.0,6.0,2.0,2.0,2.0,2.95,48.0,492.0,20248.0
100.0,6.0,7.5,3.0,3.0,4.0,4.0,48.0,490.0,20200.0
100.0,4.5,6.0,3.0,4.0,4.0,3.2,74.0,723.0,25912.0
85.3,5.0,10.0,3.0,3.0,2.0,4.89,56.0,568.0,22378.0
38.0,4.5,6.0,4.0,4.0,3.0,5.8,1.0,4.0,118.0
150.0,4.5,6.0,3.0,3.0,2.0,3.2,75.0,731.0,26008.0
240.0,4.5,6.0,3.0,4.0,5.0,7.2,80.0,807.0,28168.0
34.0,4.5,6.0,5.0,3.0,3.0,5.0,1.0,4.0,133.0
52.0,4.7,5.0,4.0,4.0,3.0,6.2,1.0,4.0,118.0
62.0,4.5,6.0,5.0,4.0,3.0,6.88,1.0,4.0,118.0
44.0,4.55,6.0,4.0,4.0,3.0,8.5,48.0,492.0,20254.0
62.0,4.5,10.0,5.0,4.0,5.0,6.5,79.0,777.0,27445.0
42.0,4.5,6.0,4.0,4.0,4.0,5.68,1.0,4.0,118.0
72.0,4.0,8.0,3.0,4.0,3.0,5.99,79.0,777.0,27448.0
40.0,4.5,6.0,4.0,4.0,3.0,4.49,79.0,777.0,27445.0
35.0,3.6,6.0,5.0,3.0,3.0,4.0,1.0,4.0,118.0
35.0,4.5,6.0,5.0,3.0,3.0,7.45,1.0,9.0,343.0
60.0,4.5,6.0,4.0,4.0,4.0,6.7,79.0,764.0,26878.0
35.0,4.0,6.0,3.0,3.0,3.0,4.2,1.0,4.0,124.0
34.5,4.5,3.0,2.0,3.0,2.0,1.9,56.0,568.0,22357.0
79.0,4.5,5.0,1.0,2.0,1.0,4.75,79.0,769.0,26845.0
35.0,4.5,6.0,6.0,3.0,3.0,6.6,1.0,5.0,157.0
50.0,4.0,6.0,5.0,4.0,3.0,6.7,1.0,4.0,145.0
50.0,4.5,6.0,2.0,2.0,2.0,3.0,79.0,769.0,26803.0
48.0,8.0,6.0,2.0,4.0,4.0,1.9,80.0,802.0,27937.0
41.0,4.5,3.0,6.0,3.0,3.0,8.7,1.0,21.0,616.0
28.0,4.5,3.0,6.0,3.0,3.0,7.5,1.0,5.0,160.0
35.0,4.5,6.0,5.0,3.0,3.0,6.0,1.0,7.0,295.0
50.0,4.5,6.0,3.0,3.0,3.0,3.6,79.0,785.0,27619.0
57.0,4.5,6.0,4.0,4.0,5.0,5.85,79.0,764.0,26899.0
420.0,4.5,6.0,3.0,3.0,3.0,5.2,79.0,783.0,27514.0
36.0,3.6,6.0,3.0,3.0,3.0,8.1,1.0,7.0,295.0
30.0,4.5,6.0,4.0,3.0,3.0,2.25,1.0,268.0,10123.0
60.0,5.0,5.0,2.0,2.0,3.0,5.4,79.0,764.0,26882.0
100.0,4.5,12.0,3.0,4.0,4.0,10.0,79.0,767.0,27013.0
31.5,4.5,6.0,4.0,3.0,3.0,3.9,79.0,766.0,26992.0
42.7,4.5,6.0,3.0,2.0,2.0,3.08,48.0,491.0,20225.0
70.0,3.3,2.0,3.0,4.0,3.0,7.8,1.0,3.0,97.0
477.6,6.0,6.0,1.0,2.0,1.0,2.2,56.0,572.0,22585.0
34.5,7.5,4.0,2.0,3.0,2.0,2.55,48.0,491.0,20218.0
48.0,4.5,6.0,3.0,3.0,3.0,6.0,79.0,765.0,26905.0
119.0,4.14,2.5,3.0,4.0,3.0,4.8,31.0,304.0,11359.0
40.0,4.0,5.0,4.0,2.0,2.0,5.0,1.0,3.0,103.0
33.0,4.5,6.0,3.0,3.0,3.0,3.98,1.0,8.0,328.0
52.0,4.5,6.0,4.0,6.0,3.0,7.5,1.0,8.0,331.0
50.0,4.5,5.0,5.0,4.0,4.0,8.0,1.0,3.0,91.0
95.0,5.0,6.0,4.0,3.0,3.0,9.5,75.0,740.0,26395.0
35.0,5.0,4.0,3.0,3.0,3.0,4.3,79.0,766.0,27007.0
50.0,4.5,6.0,4.0,4.0,3.0,6.35,79.0,765.0,26914.0
44.4,3.5,6.0,3.0,3.0,3.0,4.65,48.0,491.0,20225.0
60.0,4.0,7.0,4.0,4.0,4.0,7.8,79.0,766.0,26992.0
50.0,4.0,4.0,7.0,5.0,6.0,8.45,1.0,20.0,646.0
64.0,13.0,8.0,5.0,4.0,5.0,6.4,79.0,767.0,27013.0
80.0,4.0,6.0,3.0,3.0,3.0,9.3,79.0,766.0,26971.0
85.0,5.0,12.0,2.0,3.0,4.0,3.9,74.0,725.0,25975.0
35.0,4.0,6.0,6.0,5.0,5.0,7.55,1.0,20.0,646.0
56.0,4.5,6.0,4.0,6.0,7.0,7.5,1.0,8.0,319.0
30.0,4.5,6.0,1.0,4.0,3.0,6.15,1.0,9.0,364.0
64.0,4.0,6.0,2.0,2.0,3.0,4.8,79.0,777.0,27454.0
40.0,4.5,6.0,4.0,3.0,3.0,3.5,1.0,268.0,9568.0
169.7,9.5,12.0,2.0,3.0,3.0,7.0,74.0,724.0,25951.0
38.0,3.5,2.5,6.0,4.0,4.0,8.35,1.0,6.0,202.0
66.0,4.5,6.0,2.0,3.0,3.0,6.25,79.0,764.0,26898.0
39.0,4.5,6.0,4.0,3.0,3.0,3.8,79.0,786.0,27643.0
52.0,8.0,8.0,4.0,6.0,6.0,7.2,79.0,767.0,27037.0
20.0,3.3,6.0,4.0,3.0,2.0,3.35,1.0,9.0,361.0
86.0,4.5,10.0,3.0,4.0,5.0,8.9,79.0,786.0,27655.0
43.0,4.5,6.0,4.0,4.0,3.0,4.2,1.0,4.0,148.0
120.0,6.0,14.0,3.0,3.0,2.0,6.1,75.0,731.0,26380.0
40.0,4.5,6.0,2.0,3.0,3.0,1.6,75.0,731.0,26050.0
79.8,5.7,6.0,3.0,4.0,5.0,6.8,92.0,919.0,31192.0
175.0,12.5,6.0,3.0,3.0,3.0,8.5,92.0,919.0,31192.0
175.0,12.5,6.0,2.0,3.0,3.0,8.5,92.0,919.0,31192.0
105.0,7.45,6.0,4.0,3.0,3.0,9.6,92.0,919.0,31192.0
26.0,3.2,6.0,2.0,2.0,3.0,3.4,79.0,766.0,26992.0
79.8,5.7,6.0,3.0,3.0,3.0,5.3,92.0,919.0,31192.0
79.8,5.7,6.0,3.0,3.0,3.0,5.5,92.0,919.0,31192.0
210.0,10.0,6.0,3.0,3.0,3.0,9.9,92.0,919.0,31192.0
40.0,4.5,6.0,3.0,2.0,3.0,1.85,79.0,784.0,27562.0
138.0,8.0,6.0,3.0,2.0,3.0,3.8,79.0,784.0,27562.0
96.0,5.0,6.0,2.0,3.0,3.0,3.9,79.0,784.0,27574.0
83.0,4.0,7.0,2.0,3.0,2.0,7.2,79.0,769.0,26842.0
40.0,4.5,6.0,6.0,3.0,3.0,9.25,1.0,4.0,139.0
87.5,5.0,6.0,3.0,4.0,4.0,6.2,92.0,919.0,31192.0
62.0,6.7,6.0,2.0,2.0,2.0,3.5,74.0,724.0,25957.0
60.0,4.0,10.0,4.0,3.0,3.0,8.5,79.0,764.0,26898.0
40.0,3.5,5.0,5.0,5.0,5.0,5.65,79.0,768.0,27073.0
75.0,5.0,5.0,2.0,3.0,2.0,3.65,74.0,724.0,25942.0
93.5,5.11,6.0,2.0,3.0,2.0,3.35,74.0,725.0,25972.0
44.0,5.0,5.0,2.0,2.0,2.0,2.35,79.0,777.0,27454.0
50.0,4.5,6.0,3.0,3.0,3.0,3.05,31.0,305.0,11389.0
72.0,4.5,6.0,3.0,3.0,3.0,4.55,74.0,724.0,25948.0
57.0,4.0,4.0,4.0,5.0,5.0,9.9,79.0,768.0,27085.0
95.0,4.5,6.0,3.0,3.0,3.0,4.45,74.0,724.0,25948.0
51.1,4.5,6.0,3.0,3.0,3.0,3.6,31.0,305.0,11395.0
72.0,4.5,6.0,3.0,4.0,4.0,4.8,74.0,725.0,25987.0
44.0,3.5,4.0,3.0,3.0,3.0,2.7,31.0,304.0,11359.0
72.0,4.5,6.0,3.0,4.0,4.0,4.8,74.0,725.0,25987.0
42.0,4.5,6.0,3.0,3.0,3.0,4.5,31.0,305.0,11401.0
65.0,4.5,6.0,5.0,5.0,6.0,8.25,79.0,764.0,26897.0
57.0,4.5,6.0,4.0,5.0,5.0,8.9,79.0,765.0,26905.0
43.0,8.8,6.0,3.0,3.0,3.0,7.4,1.0,9.0,349.0
34.0,4.5,6.0,5.0,3.0,4.0,5.38,1.0,8.0,322.0
71.0,4.0,12.0,3.0,3.0,3.0,3.95,74.0,724.0,25948.0
51.0,4.5,5.1,2.0,3.0,3.0,5.45,79.0,769.0,26806.0
100.0,5.0,6.0,2.0,3.0,3.0,3.85,74.0,724.0,25948.0
52.0,4.5,3.0,5.0,3.0,4.0,7.2,1.0,4.0,139.0
70.0,4.0,10.0,2.0,3.0,2.0,5.9,79.0,777.0,27436.0
55.0,7.0,6.0,5.0,5.0,5.0,9.3,1.0,4.0,130.0
55.0,4.4,5.0,4.0,6.0,4.0,9.5,1.0,5.0,167.0
160.0,4.5,6.0,3.0,4.0,4.0,9.5,75.0,742.0,26476.0
45.0,4.0,5.0,5.0,4.0,4.0,8.7,1.0,19.0,632.0
40.0,4.0,5.0,4.0,6.0,3.0,5.55,79.0,766.0,26992.0
37.0,4.5,6.0,3.0,2.0,3.0,7.2,1.0,9.0,349.0
36.0,3.5,2.5,2.0,3.0,2.0,1.98,74.0,724.0,25942.0
75.0,5.0,13.0,5.0,3.0,3.0,9.8,33.0,326.0,12031.0
78.0,6.0,13.0,5.0,3.0,3.0,9.68,33.0,326.0,12031.0
238.9,7.0,7.0,1.0,1.0,1.0,1.9,56.0,569.0,22468.0
33.0,4.5,2.0,4.0,4.0,3.0,4.1,1.0,268.0,9568.0
51.0,4.5,6.0,2.0,4.0,3.0,4.19,79.0,786.0,27643.0
115.0,13.5,6.5,3.0,4.0,3.0,3.95,1.0,273.0,9787.0
44.0,4.5,6.0,3.0,3.0,3.0,8.2,1.0,4.0,115.0
162.0,9.0,14.0,3.0,4.0,4.0,8.35,40.0,412.0,16711.0
31.28,4.5,6.0,3.0,3.0,2.0,1.6,79.0,786.0,27646.0
61.0,4.5,12.0,3.0,3.0,3.0,3.0,75.0,731.0,26068.0
84.0,4.5,8.0,2.0,2.0,3.0,8.4,79.0,767.0,27037.0
80.0,4.7,5.0,2.0,3.0,3.0,2.75,75.0,731.0,26053.0
70.0,7.0,7.0,1.0,2.0,2.0,2.3,75.0,731.0,26053.0
80.0,3.0,3.0,3.0,3.0,3.0,1.7,75.0,731.0,26068.0
168.0,5.27,7.0,1.0,1.0,1.0,9.5,79.0,769.0,26821.0
60.0,4.5,6.0,2.0,2.0,2.0,2.35,75.0,731.0,26068.0
89.0,7.0,7.0,3.0,4.0,3.0,2.7,75.0,731.0,26068.0
89.0,4.5,5.0,2.0,3.0,2.0,2.7,75.0,731.0,26053.0
50.0,4.5,6.0,4.0,4.0,5.0,5.85,1.0,21.0,601.0
120.0,5.0,12.0,1.0,5.0,5.0,8.2,79.0,777.0,27436.0
48.9,4.1,10.0,4.0,4.0,3.0,3.25,31.0,303.0,11299.0
30.0,4.5,6.0,6.0,3.0,3.0,7.5,1.0,7.0,295.0
47.0,4.0,6.0,5.0,3.0,3.0,7.6,1.0,268.0,9550.0
100.0,4.5,6.0,2.0,4.0,3.0,3.6,80.0,807.0,28162.0
68.0,4.5,6.0,1.0,2.0,1.0,6.7,79.0,767.0,27028.0
35.0,3.8,6.0,5.0,3.0,3.0,7.3,1.0,268.0,9542.0
105.0,5.0,6.0,2.0,3.0,3.0,3.95,74.0,725.0,25969.0
40.0,4.5,6.0,5.0,3.0,3.0,9.0,1.0,268.0,9542.0
40.0,4.5,7.0,3.0,3.0,3.0,6.7,1.0,4.0,136.0
170.0,4.5,6.0,3.0,3.0,3.0,5.86,92.0,919.0,31192.0
153.0,8.3,5.0,1.0,2.0,2.0,3.9,75.0,731.0,26053.0
23.0,3.0,6.0,5.0,3.0,4.0,3.7,1.0,8.0,304.0
80.0,5.0,67.0,5.0,5.0,6.0,4.79,38.0,380.0,14797.0
32.0,4.2,6.0,4.0,4.0,3.0,3.5,1.0,274.0,9853.0
39.0,4.2,6.0,6.0,3.0,3.0,9.0,1.0,4.0,139.0
30.0,4.0,2.0,2.0,2.0,2.0,4.85,1.0,268.0,9544.0
40.0,4.5,6.0,2.0,2.0,2.0,3.68,79.0,767.0,27025.0
63.0,4.5,6.0,2.0,3.0,3.0,1.6,74.0,723.0,25888.0
139.0,5.0,6.0,2.0,4.0,2.0,8.1,1.0,4.0,124.0
50.0,4.5,5.0,2.0,3.0,3.0,2.0,79.0,784.0,27592.0
41.0,4.5,6.0,5.0,4.0,4.0,6.95,1.0,268.0,9551.0
95.0,5.0,6.0,2.0,3.0,2.0,7.7,79.0,764.0,26875.0
51.0,5.0,5.0,3.0,3.0,3.0,5.45,79.0,769.0,26806.0
70.0,5.0,6.0,2.0,2.0,2.0,1.2,75.0,735.0,26188.0
56.0,4.0,8.0,2.0,3.0,2.0,4.95,79.0,769.0,26809.0
209.0,4.5,6.0,3.0,3.0,3.0,10.0,40.0,412.0,16711.0
40.0,4.5,8.0,2.0,3.0,3.0,4.9,79.0,777.0,27463.0
90.0,4.8,5.0,1.0,4.0,4.0,5.9,79.0,769.0,26800.0
54.0,4.5,5.0,5.0,3.0,4.0,8.7,79.0,764.0,26897.0
52.0,4.0,5.0,3.0,3.0,4.0,2.09,79.0,784.0,27592.0
52.0,4.5,6.0,2.0,3.0,2.0,2.49,92.0,916.0,31135.0
72.5,5.18,10.0,3.0,4.0,2.0,7.3,1.0,273.0,9823.0
38.0,4.0,5.0,5.0,3.0,4.0,5.5,1.0,21.0,598.0
125.0,4.5,10.5,2.0,6.0,5.0,4.65,48.0,490.0,20200.0
52.0,5.0,6.0,4.0,4.0,4.0,6.4,79.0,769.0,26806.0
33.0,4.5,6.0,3.0,3.0,3.0,2.13,1.0,277.0,10021.0
66.0,4.0,3.5,2.0,3.0,2.0,4.0,48.0,492.0,20258.0
113.5,4.5,6.0,3.0,3.0,4.0,7.5,48.0,495.0,20314.0
100.0,4.5,6.0,3.0,3.0,3.0,6.5,48.0,495.0,20314.0
130.0,8.8,6.0,3.0,2.0,3.0,3.99,75.0,742.0,26476.0
64.0,4.0,13.0,3.0,3.0,4.0,7.5,56.0,568.0,22360.0
60.0,4.5,13.0,2.0,3.0,3.0,2.86,74.0,725.0,25969.0
60.0,4.5,15.0,4.0,4.0,4.0,5.8,79.0,769.0,26806.0
95.0,4.5,6.0,1.0,3.0,2.0,5.9,79.0,769.0,26827.0
45.0,6.0,2.0,4.0,3.0,3.0,5.3,1.0,268.0,9886.0
180.0,9.0,15.0,3.0,4.0,4.0,9.7,27.0,261.0,9397.0
120.0,6.0,15.0,3.0,4.0,4.0,6.7,27.0,261.0,9397.0
50.0,4.5,10.0,4.0,4.0,5.0,8.9,79.0,764.0,26881.0
80.0,6.0,13.0,4.0,5.0,3.0,7.52,1.0,274.0,9835.0
48.0,4.5,6.0,2.0,3.0,3.0,6.5,79.0,765.0,26929.0
110.0,5.3,12.0,3.0,3.0,3.0,8.6,79.0,767.0,27016.0
45.1,4.0,4.0,3.0,6.0,6.0,5.48,79.0,764.0,26881.0
75.0,4.5,6.0,4.0,5.0,4.0,8.4,79.0,764.0,26878.0
38.0,4.5,6.0,3.0,3.0,3.0,1.95,1.0,277.0,10021.0
60.0,4.5,6.0,3.0,4.0,5.0,3.7,74.0,725.0,25969.0
45.0,7.1,6.0,3.0,3.0,3.0,6.2,1.0,8.0,301.0
64.0,4.5,6.0,3.0,3.0,3.0,2.0,74.0,724.0,25942.0
105.0,4.5,6.0,3.0,4.0,4.0,4.3,74.0,725.0,25969.0
37.0,5.0,5.0,4.0,4.0,3.0,4.65,79.0,764.0,26898.0
137.5,4.5,6.0,1.0,1.0,1.0,3.5,79.0,786.0,27655.0
40.0,4.0,16.0,1.0,3.0,3.0,2.9,79.0,784.0,27571.0
36.0,4.0,4.0,3.0,3.0,3.0,4.95,79.0,764.0,26899.0
100.0,5.0,25.0,3.0,3.0,3.0,3.0,74.0,723.0,25912.0
47.0,5.0,5.0,2.0,3.0,3.0,4.98,79.0,766.0,27007.0
200.0,4.5,6.0,3.0,3.0,3.0,9.9,79.0,769.0,26797.0
177.0,5.0,8.0,2.0,5.0,5.0,2.95,80.0,803.0,28030.0
76.0,4.0,9.0,2.0,4.0,4.0,8.0,79.0,777.0,27436.0
82.8,7.0,14.0,3.0,3.0,3.0,8.2,27.0,256.0,9187.0
45.0,4.5,4.0,4.0,4.0,4.0,4.1,1.0,274.0,9844.0
300.0,10.0,8.0,1.0,8.0,8.0,4.1,74.0,721.0,25846.0
30.0,3.9,3.0,4.0,3.0,3.0,4.75,1.0,8.0,322.0
52.0,4.0,6.0,5.0,3.0,3.0,6.4,33.0,326.0,12031.0
43.0,4.5,3.5,6.0,3.0,3.0,6.95,1.0,4.0,148.0
109.0,4.5,5.5,3.0,4.0,4.0,3.6,48.0,495.0,20306.0
56.0,6.0,30.0,1.0,1.0,1.0,7.0,1.0,18.0,571.0
55.0,45.0,8.0,5.0,3.0,3.0,6.6,1.0,278.0,10120.0
100.0,5.0,5.5,3.0,3.0,3.0,3.5,48.0,495.0,20306.0
33.0,3.0,6.0,5.0,3.0,4.0,4.48,1.0,8.0,340.0
68.0,4.3,6.0,4.0,3.0,3.0,9.9,79.0,766.0,27004.0
360.0,4.5,6.0,1.0,2.0,3.0,7.9,91.0,911.0,31087.0
100.0,5.0,5.0,2.0,4.0,2.0,1.98,80.0,802.0,27976.0
65.0,4.2,7.0,4.0,4.0,4.0,7.55,79.0,764.0,26882.0
35.0,4.5,6.0,5.0,4.0,4.0,4.45,1.0,21.0,617.0
40.0,4.5,6.0,4.0,4.0,4.0,7.1,1.0,268.0,9551.0
52.0,4.0,2.5,1.0,2.0,2.0,2.45,1.0,18.0,556.0
64.0,4.0,6.0,4.0,4.0,4.0,7.2,79.0,766.0,27007.0
85.0,4.2,5.0,4.0,4.0,4.0,7.8,79.0,766.0,27007.0
300.0,9.8,10.0,3.0,3.0,3.0,8.9,74.0,724.0,25942.0
290.0,11.6,8.0,2.0,4.0,2.0,3.0,26.0,248.0,8926.0
126.0,7.0,6.0,3.0,3.0,3.0,7.0,75.0,742.0,26476.0
30.0,4.0,8.0,1.0,1.0,1.0,4.25,1.0,8.0,319.0
50.0,4.2,10.0,4.0,4.0,3.0,3.2,31.0,303.0,11299.0
60.0,4.6,3.5,1.0,1.0,1.0,3.8,1.0,18.0,556.0
100.0,5.0,17.0,2.0,2.0,2.0,1.4,75.0,742.0,26503.0
55.4,7.0,6.0,5.0,4.0,3.0,9.2,1.0,4.0,139.0
35.0,4.5,6.0,5.0,3.0,4.0,3.8,1.0,21.0,598.0
35.0,3.5,5.0,5.0,4.0,4.0,4.65,1.0,21.0,601.0
40.0,4.0,5.0,5.0,4.0,4.0,9.5,1.0,268.0,9542.0
28.0,4.5,6.0,3.0,2.0,3.0,2.48,1.0,8.0,301.0
62.0,5.0,14.0,3.0,4.0,3.0,7.8,79.0,769.0,26821.0
150.0,5.0,6.0,3.0,8.0,8.0,1.2,72.0,712.0,25732.0
109.0,5.0,18.0,3.0,2.0,1.0,9.0,74.0,724.0,25960.0
72.0,4.0,6.0,4.0,4.0,5.0,6.8,79.0,777.0,27445.0
120.0,5.0,12.0,1.0,2.0,1.0,1.48,79.0,784.0,27574.0
55.0,4.0,2.0,4.0,4.0,3.0,5.8,1.0,4.0,115.0
48.0,4.0,3.5,5.0,5.0,4.0,7.8,1.0,5.0,166.0
64.0,4.5,6.0,2.0,2.0,2.0,4.85,79.0,777.0,27454.0
50.0,4.5,6.0,4.0,4.0,3.0,7.9,1.0,4.0,142.0
50.0,6.0,4.0,4.0,4.0,4.0,3.9,48.0,491.0,20221.0
57.0,4.5,6.0,5.0,7.0,7.0,5.4,79.0,764.0,26884.0
45.0,4.5,6.0,2.0,2.0,2.0,4.9,79.0,764.0,26899.0
72.0,4.5,6.0,3.0,4.0,3.0,6.8,89.0,883.0,30298.0
110.0,6.5,5.5,2.0,3.0,3.0,6.3,48.0,492.0,20258.0
42.0,4.5,6.0,5.0,7.0,7.0,6.5,1.0,7.0,298.0
70.0,4.5,6.0,2.0,3.0,3.0,6.5,79.0,764.0,26882.0
127.0,4.5,6.0,3.0,3.0,3.0,8.0,10.0,88.0,3001.0
65.0,4.5,6.0,3.0,3.0,3.0,1.3,79.0,777.0,27454.0
32.0,3.3,2.0,5.0,3.0,4.0,5.3,1.0,268.0,9544.0
210.0,7.0,10.0,3.0,3.0,3.0,9.5,79.0,769.0,26794.0
125.0,5.0,6.0,3.0,3.0,5.0,8.9,48.0,495.0,20314.0
28.0,4.5,6.0,3.0,3.0,3.0,4.64,56.0,568.0,22378.0
67.0,5.0,6.0,5.0,3.0,3.0,7.5,1.0,4.0,118.0
34.0,3.8,2.8,5.0,3.0,4.0,4.8,1.0,4.0,145.0
42.0,4.5,5.0,4.0,4.0,5.0,5.6,79.0,766.0,27007.0
33.0,4.9,5.0,5.0,3.0,3.0,7.45,1.0,9.0,343.0
30.0,4.3,2.5,5.0,3.0,4.0,4.95,1.0,4.0,145.0
60.75,4.5,6.0,4.0,3.0,3.0,7.28,79.0,766.0,27007.0
40.0,4.5,6.0,3.0,3.0,2.0,2.45,1.0,274.0,9883.0
33.0,5.0,2.0,5.0,3.0,4.0,4.5,1.0,4.0,115.0
90.0,4.5,6.0,4.0,3.0,3.0,7.5,79.0,785.0,27622.0
36.0,4.5,6.0,5.0,3.0,3.0,6.5,1.0,7.0,295.0
54.0,4.0,6.0,4.0,4.0,5.0,5.6,79.0,777.0,27454.0
68.5,4.5,13.0,3.0,4.0,4.0,4.5,74.0,724.0,25948.0
41.0,4.5,6.0,6.0,5.0,5.0,7.9,1.0,19.0,631.0
31.0,4.5,6.0,5.0,3.0,4.0,4.5,1.0,8.0,322.0
47.5,4.0,7.0,1.0,1.0,1.0,4.5,79.0,777.0,27436.0
51.0,5.6,6.0,3.0,3.0,3.0,5.2,79.0,769.0,26821.0
60.0,4.5,4.0,4.0,5.0,6.0,5.85,79.0,767.0,27013.0
55.0,4.5,6.0,3.0,3.0,3.0,2.95,1.0,275.0,9937.0
30.0,4.5,6.0,5.0,3.0,3.0,2.5,1.0,268.0,10123.0
80.0,5.0,6.0,4.0,4.0,5.0,7.5,79.0,786.0,27655.0
32.0,4.5,6.0,4.0,3.0,3.0,2.08,1.0,277.0,10021.0
117.5,4.5,6.0,1.0,2.0,1.0,4.5,79.0,786.0,27655.0
32.0,4.5,6.0,4.0,4.0,3.0,2.5,1.0,274.0,9892.0
47.0,4.5,4.0,3.0,3.0,3.0,2.8,1.0,275.0,9937.0
32.0,3.5,2.0,4.0,3.0,3.0,3.68,1.0,268.0,9568.0
85.3,5.0,9.0,3.0,3.0,2.0,4.89,56.0,568.0,22378.0
40.0,4.5,6.0,2.0,2.0,2.0,3.45,79.0,769.0,26812.0
33.0,4.0,2.5,5.0,3.0,4.0,4.98,1.0,20.0,643.0
40.0,4.5,6.0,6.0,3.0,3.0,6.5,1.0,268.0,9562.0
40.0,4.0,6.0,2.0,2.0,1.0,1.5,79.0,784.0,27574.0
75.0,5.5,5.5,4.0,5.0,5.0,6.5,48.0,492.0,20257.0
88.0,5.0,8.0,4.0,4.0,5.0,6.1,79.0,777.0,27454.0
